"","sunspots.locf.rmse","sunspots.mean.rmse","sunspots.linear.rmse","sunspots.kalman.rmse","lake.locf.rmse","lake.mean.rmse","lake.linear.rmse","lake.kalman.rmse","beer.locf.rmse","beer.mean.rmse","beer.linear.rmse","beer.kalman.rmse","lynx.locf.rmse","lynx.mean.rmse","lynx.linear.rmse","lynx.kalman.rmse"
"1",5.6531271584003,13.8999328181527,4.61761327134252,4.58847352959815,11.9386292061073,0.420604853206121,11.8526789762099,0.165874823450141,0.47837619533491,0.63254990349152,0.443514577008054,0.238722751443802,371.748721515448,446.100034921356,222.453553115251,208.54189399815
"2",7.89527400190015,19.0390106731086,6.4323045222178,6.23268801762287,28.5289555270486,0.591297436933055,30.9119782146633,0.261234551978738,0.731829411325216,0.82674525127488,0.554415629118919,0.30457122550806,594.276701628059,730.012849378665,429.379624690842,393.925571360537
"3",9.87326558507895,23.5648628929611,8.1494415329831,7.81929627143564,12.1093281541211,0.694534366830717,20.2148462957693,0.30324104830723,1.01550293343441,1.03633926928581,0.969320096749258,0.417672320465028,816.793419564296,808.890024811104,523.344257498905,491.549574061571
"4",11.7735066447104,27.2304181716203,9.59303236460247,9.14566104333596,41.3181620378494,0.851814462448878,63.5255232579649,0.444603421394161,1.2580240066546,1.18543255532969,1.17976408090257,0.573533251704128,1098.93843217255,1053.58564306753,717.535988234791,699.422604976099
"5",13.7496256053744,30.7937073309736,11.1141291346677,10.6157638533147,44.7352618238987,0.957884637446388,70.0598161226657,0.530167454525128,1.43617824150391,1.34615735737887,1.21794712575773,0.67303082862785,1189.39713530862,1115.33045949987,823.759076506655,834.669501274161
"6",15.8894381325037,33.6333454043329,12.5470089540483,11.8138005745479,54.627589372073,1.01084147193948,82.7706660414088,0.661435494000388,1.75668048778473,1.49295351772166,1.64155118513692,0.765783171543983,1495.49627572614,1270.29409319859,1137.74553120206,1204.31524914301
"7",18.0008811298425,36.473112968445,14.2870488306267,13.4150707652305,83.8774281983985,1.12002344592782,118.304077855543,0.863095684403537,2.0779800245574,1.60445297962605,2.32059939151586,0.963372389654989,1685.05178303376,1340.88788913503,1316.26243235508,1445.07471785681
